relation_name,field_name,field_position,field_type,field_length,field_scale,nullable
CTRLSYSVAR,PROVINCE_CT,1,CHAR,3,0,NULLABLE
CTRLSYSVAR,PENALTYTABLE,2,CHAR,15,0,NULLABLE
CTRLSYSVAR,RECEIPTDW,3,VARCHAR,50,0,NULLABLE
CTRLSYSVAR,RECEIPTTYPE,4,VARCHAR,30,0,NULLABLE
CTRLSYSVAR,TAXREMINDER,5,VARCHAR,1000,0,NULLABLE
CTRLSYSVAR,AVROUNDTO,6,SMALLINT,2,0,NULLABLE
CTRLSYSVAR,MVROUNDTO,7,SMALLINT,2,0,NULLABLE
CTRLSYSVAR,MVAPPLYTO,8,SMALLINT,2,0,NULLABLE
CTRLSYSVAR,TAXMAPPED,9,SMALLINT,2,0,NULLABLE
CTRLSYSVAR,CPACLOSECURRENT_BV,10,SMALLINT,2,0,NULLABLE
CTRLSYSVAR,WTRINSTALLMENT,11,SMALLINT,2,0,NULLABLE
CTRLSYSVAR,CFPRECISION,12,SMALLINT,2,0,NULLABLE
CTRLSYSVAR,PROV_BV,13,SMALLINT,2,0,NULLABLE
CTRLSYSVAR,ORBOOKLET_BV,14,SMALLINT,2,0,NULLABLE
CTRLSYSVAR,MAPLOCATION,15,VARCHAR,20,0,NULLABLE
CTRLSYSVAR,RPTMKTVALEDIT_BV,16,SMALLINT,2,0,NULLABLE
CTRLSYSVAR,RECEIPTDWAF51,17,VARCHAR,30,0,NULLABLE
CTRLSYSVAR,MAPTRANS_BV,18,SMALLINT,2,0,NULLABLE
CTRLSYSVAR,BPLINTERESTTYPE,19,VARCHAR,5,0,NULLABLE
CTRLSYSVAR,BPLAPPLYINTTOSURCHARGE_BV,20,SMALLINT,2,0,NULLABLE
CTRLSYSVAR,BPLSURTOFEE_BV,21,SMALLINT,2,0,NULLABLE
CTRLSYSVAR,BPLINTTOFEE_BV,22,SMALLINT,2,0,NULLABLE
CTRLSYSVAR,WTRDEFFECTIVE_BV,23,INTEGER,4,0,NULLABLE
CTRLSYSVAR,RECEIPTDWAF51OTHER,24,VARCHAR,30,0,NULLABLE
CTRLSYSVAR,EEINSTALLATION,25,SMALLINT,2,0,NULLABLE
CTRLSYSVAR,RPTBLDGDEPRECSAGAY_BV,26,INTEGER,4,0,NULLABLE
CTRLSYSVAR,LATESTEXPORT,27,TIMESTAMP,8,0,NULLABLE
CTRLUSERLOG,USERID,0,VARCHAR,10,0,NOT NULL
CTRLUSERLOG,LOGINTIME,1,TIMESTAMP,8,0,NOT NULL
CTRLUSERLOG,LOGOUTTIME,2,TIMESTAMP,8,0,NULLABLE
CTRLUSERLOG,OSUSER,3,VARCHAR,30,0,NULLABLE
CTRLUSERLOG,MACHINENAME,4,VARCHAR,50,0,NULLABLE
CTRLUSERLOG,LOGSTATUS,5,VARCHAR,20,0,NULLABLE
CTRLUSERLOG,IPADDRESS,6,VARCHAR,15,0,NULLABLE
CTRL_VERSION,CODE,0,INTEGER,4,0,NOT NULL
CTRL_VERSION,DESCRIPTION,1,VARCHAR,500,0,NULLABLE
CTRL_VERSION,CTRLVERSION,2,VARCHAR,200,0,NULLABLE
CTRL_VERSION,TRANSDATE,3,TIMESTAMP,8,0,NULLABLE
CTRL_VERSION,USERID,4,VARCHAR,10,0,NULLABLE
CTRL_VERSION,ITAXVERSION,5,VARCHAR,10,0,NULLABLE
CUSTOMLAYOUT_AF,CLAF_ID,0,INTEGER,4,0,NOT NULL
CUSTOMLAYOUT_AF,AFTYPE,1,VARCHAR,10,0,NOT NULL
CUSTOMLAYOUT_AF,CTRLNAME,2,VARCHAR,100,0,NOT NULL
CUSTOMLAYOUT_AF,CTRLTYPE,3,VARCHAR,100,0,NULLABLE
CUSTOMLAYOUT_AF,XPOS,4,VARCHAR,11,0,NULLABLE
CUSTOMLAYOUT_AF,YPOS,5,VARCHAR,11,0,NULLABLE
CUSTOMLAYOUT_AF,CTRLHEIGHT,6,VARCHAR,11,0,NULLABLE
CUSTOMLAYOUT_AF,CTRLWIDTH,7,VARCHAR,11,0,NULLABLE
CUSTOMLAYOUT_AF,VISIBLE_BV,8,VARCHAR,11,0,NULLABLE
CUSTOMLAYOUT_AF,DESCRIPTION,9,VARCHAR,100,0,NULLABLE
CUSTOMLAYOUT_AF,FONTSIZE,10,VARCHAR,9,0,NULLABLE
CUSTOMLAYOUT_AF,ORSETTING_BV,11,INTEGER,4,0,NULLABLE
CUSTOMLAYOUT_AF,SETTINGVAL,12,VARCHAR,10,0,NULLABLE
CUSTOMLAYOUT_AF,X1POS,13,VARCHAR,11,0,NULLABLE
CUSTOMLAYOUT_AF,Y1POS,14,VARCHAR,11,0,NULLABLE
CUSTOMLAYOUT_AF,CUSTOM_VALUE,15,INTEGER,4,0,NULLABLE
CUSTOMLAYOUT_AF,USERID,16,VARCHAR,50,0,NULLABLE
CUSTOMLAYOUT_AF,LOGIN_ID,17,VARCHAR,50,0,NULLABLE
CUSTOMLAYOUT_AF,PRIORITY,18,INTEGER,4,0,NULLABLE
CUSTOMREPORT,CR_ID,0,INTEGER,4,0,NOT NULL
CUSTOMREPORT,REPORTTITLE,1,VARCHAR,500,0,NULLABLE
CUSTOMREPORT,REPORTSRDLOC,2,VARCHAR,500,0,NULLABLE
CUSTOMREPORT,ARGLISTSRDLOC,3,VARCHAR,100,0,NULLABLE
CUSTOMREPORT,ARGSRDLOC,4,VARCHAR,500,0,NULLABLE
CUSTOMREPORT,ARGLIST1,5,VARCHAR,500,0,NULLABLE
CUSTOMREPORT,ARGLIST2,6,VARCHAR,500,0,NULLABLE
CUSTOMREPORT,ARGLIST3,7,VARCHAR,500,0,NULLABLE
CUSTOMREPORT,ARGMAIN1,8,VARCHAR,500,0,NULLABLE
CUSTOMREPORT,ARGMAIN2,9,VARCHAR,500,0,NULLABLE
CUSTOMREPORT,ARGMAIN3,10,VARCHAR,500,0,NULLABLE
CUSTOMREPORT,ARGMAIN4,11,VARCHAR,500,0,NULLABLE
CUSTOMREPORT,ARGMAIN5,12,VARCHAR,500,0,NULLABLE
CUSTOMREPORT,USERID,13,VARCHAR,15,0,NULLABLE
CUSTOMREPORT,TRANSDATE,14,TIMESTAMP,8,0,NULLABLE
CUSTOMREPORT,ARGMAIN6,15,VARCHAR,500,0,NULLABLE
CUSTOMREPORT,ARGMAIN7,16,VARCHAR,500,0,NULLABLE
CUSTOMREPORT,ARGMAIN8,17,VARCHAR,500,0,NULLABLE
CUSTOMREPORT,ARGMAIN9,18,VARCHAR,500,0,NULLABLE
CUSTOMREPORT,ARGMAIN10,19,VARCHAR,500,0,NULLABLE
DELETE_AUDITTRAIL,TABLENAME,0,VARCHAR,2000,0,NULLABLE
DELETE_AUDITTRAIL,COLUMNVALUE,1,VARCHAR,36,0,NULLABLE
DELETE_AUDITTRAIL,LOG_DATE,2,TIMESTAMP,8,0,NULLABLE
DELETE_AUDITTRAIL,LOG_USER,3,VARCHAR,100,0,NULLABLE
DELETE_AUDITTRAIL,DELETE_AUDITTRAIL_ID,4,VARCHAR,36,0,NOT NULL
EEBILL,EEBILL_ID,0,INTEGER,4,0,NOT NULL
EEBILL,EECONTRACT_ID,1,INTEGER,4,0,NULLABLE
EEBILL,ITAXTYPE_CT,2,CHAR,3,0,NULLABLE
EEBILL,BILLINGDATE,3,TIMESTAMP,8,0,NULLABLE
EEBILL,AMOUNT,4,BIGINT/NUMERIC,8,-4,NULLABLE
EEBILL,TRANSDATE,5,TIMESTAMP,8,0,NULLABLE
EEBILL,USERID,6,VARCHAR,10,0,NULLABLE
EEBILL,OWNERLOCAL_TIN,7,CHAR,13,0,NULLABLE
EEBILL,OWNERCODEMARK,8,VARCHAR,10,0,NULLABLE
EEBILL,LIVESTOCK_CT,9,VARCHAR,5,0,NULLABLE
EEBILL,CARCASSWEIGHT,10,INTEGER,4,0,NULLABLE
EEBILL,TYPEOFFEE_CT,11,VARCHAR,5,0,NULLABLE
EEBILL,REMARK,12,VARCHAR,1000,0,NULLABLE
EEBILL,CONSIGNEELOCAL_TIN,13,CHAR,13,0,NULLABLE
EEBILL,CONSIGNEESHARE,14,BIGINT/NUMERIC,8,-4,NULLABLE
EEBILL,PAYMENT_ID,15,VARCHAR,36,0,NULLABLE
EEBILL,EERATE_ID,16,INTEGER,4,0,NULLABLE
EEBILL,TRANSACTION_ID,17,VARCHAR,36,0,NULLABLE
EECITATION,CITATION_ID,0,INTEGER,4,0,NOT NULL
EECITATION,EECONTRACT_ID,1,INTEGER,4,0,NULLABLE
EECITATION,TICKETDATE,2,TIMESTAMP,8,0,NULLABLE
EECITATION,TICKETNO,3,INTEGER,4,0,NULLABLE
EECITATION,VIOLATOR,4,VARCHAR,20,0,NULLABLE
EECITATION,ITAXTYPE_CT,5,CHAR,3,0,NULLABLE
EECITATION,ENFORCERNAME,6,VARCHAR,50,0,NULLABLE
EECITATION,WITNESS,7,VARCHAR,50,0,NULLABLE
EECITATION,PLACE,8,VARCHAR,50,0,NULLABLE
EECITATION,TRANSDATE,9,TIMESTAMP,8,0,NULLABLE
EECITATION,USERID,10,VARCHAR,10,0,NULLABLE
EECITATIONTICKETDETAIL,CITATIONDETAIL_ID,0,INTEGER,4,0,NOT NULL
EECITATIONTICKETDETAIL,CITATION_ID,1,INTEGER,4,0,NULLABLE
EECITATIONTICKETDETAIL,VIOLATION_CT,2,VARCHAR,5,0,NULLABLE
EECITATIONTICKETDETAIL,REMARK,3,VARCHAR,1000,0,NULLABLE
EECITATIONTICKETDETAIL,TRANSDATE,4,TIMESTAMP,8,0,NULLABLE
EECITATIONTICKETDETAIL,USERID,5,VARCHAR,10,0,NULLABLE
EECLEARANCE,EEC_ID,0,INTEGER,4,0,NOT NULL
EECLEARANCE,EECONTRACT_ID,1,INTEGER,4,0,NULLABLE
EECLEARANCE,EECLEARANCE_CT,2,VARCHAR,5,0,NULLABLE
EECLEARANCE,REMARK,3,VARCHAR,1000,0,NULLABLE
EECLEARANCE,SIGNED_BV,4,INTEGER,4,0,NULLABLE
EECLEARANCE,SIGNEDDATE,5,TIMESTAMP,8,0,NULLABLE
EECLEARANCE,TRANSDATE,6,TIMESTAMP,8,0,NULLABLE
EECLEARANCE,USERID,7,VARCHAR,10,0,NULLABLE
EECONTRACT,EECONTRACT_ID,0,INTEGER,4,0,NOT NULL
EECONTRACT,LOCAL_TIN,1,CHAR,13,0,NULLABLE
EECONTRACT,EERATE_ID,2,INTEGER,4,0,NULLABLE
EECONTRACT,STALLNO,3,VARCHAR,10,0,NULLABLE
EECONTRACT,EESECTION_CT,4,VARCHAR,5,0,NULLABLE
EECONTRACT,EELOCATION_CT,5,VARCHAR,5,0,NULLABLE
EECONTRACT,AREA,6,VARCHAR,20,0,NULLABLE
EECONTRACT,AMOUNT,7,BIGINT/NUMERIC,8,-2,NULLABLE
EECONTRACT,DATEFROM,8,TIMESTAMP,8,0,NULLABLE
EECONTRACT,DATETO,9,TIMESTAMP,8,0,NULLABLE
EECONTRACT,CTCNO,10,VARCHAR,20,0,NULLABLE
EECONTRACT,ITAXTYPE_CT,11,VARCHAR,3,0,NULLABLE
EECONTRACT,EXPIRED_BV,12,INTEGER,4,0,NULLABLE
EECONTRACT,RENEWAL_BV,13,INTEGER,4,0,NULLABLE
EECONTRACT,CONTRACTYEAR,14,INTEGER,4,0,NULLABLE
EECONTRACT,BUSINESSID,15,VARCHAR,15,0,NULLABLE
EECONTRACT,USERID,16,VARCHAR,10,0,NULLABLE
EECONTRACT,RENTALSTARTDATE,17,TIMESTAMP,8,0,NULLABLE
EECONTRACT,STATUS_CT,18,CHAR,3,0,NULLABLE
EECONTRACT,TRANSDATE,19,TIMESTAMP,8,0,NULLABLE
EECONTRACT,PREVCONTRACTID,20,INTEGER,4,0,NULLABLE
EECONTRACT,EXPIREDDATE,21,TIMESTAMP,8,0,NULLABLE
EECONTRACT,WAIVE_BV,22,INTEGER,4,0,NULLABLE
EECONTRACTSECTION,EESECTION_ID,0,INTEGER,4,0,NOT NULL
EECONTRACTSECTION,EECONTRACT_ID,1,INTEGER,4,0,NOT NULL
EECONTRACTSECTION,EESECTION_CT,2,VARCHAR,5,0,NOT NULL
EECONTRACTSECTION,EELOCATION_CT,3,VARCHAR,5,0,NOT NULL
EECONTRACTSECTION,AMOUNT,4,BIGINT/NUMERIC,8,-2,NOT NULL
EECONTRACTSECTION,TRANSDATE,5,TIMESTAMP,8,0,NULLABLE
EECONTRACTSECTION,USERID,6,VARCHAR,10,0,NULLABLE
EEPROMISSORY,EEP_ID,0,INTEGER,4,0,NOT NULL
EEPROMISSORY,EECONTRACT_ID,1,INTEGER,4,0,NULLABLE
EEPROMISSORY,INSTALLMENT,2,BIGINT/NUMERIC,8,-2,NULLABLE
EEPROMISSORY,DUEDATE,3,TIMESTAMP,8,0,NULLABLE
EEPROMISSORY,LOCAL_TIN,4,VARCHAR,13,0,NULLABLE
EEPROMISSORY,DEBITPOSTING,5,INTEGER,4,0,NULLABLE
EEPROMISSORY,ITAXTYPE_CT,6,CHAR,3,0,NULLABLE
EEPROMISSORY,CONTRACTYEAR,7,INTEGER,4,0,NULLABLE
EEPROMISSORY,TRANSDATE,8,TIMESTAMP,8,0,NULLABLE
EEPROMISSORY,USERID,9,VARCHAR,10,0,NULLABLE
ENFORCEMENT,NOTICE_ID,0,INTEGER,4,0,NOT NULL
ENFORCEMENT,PREVNOTICEID,1,INTEGER,4,0,NULLABLE
ENFORCEMENT,LOCAL_TIN,2,CHAR,13,0,NULLABLE
ENFORCEMENT,ENFORCEMENTTYPE_CT,3,CHAR,3,0,NULLABLE
ENFORCEMENT,BEGTAXYEAR,4,INTEGER,4,0,NULLABLE
ENFORCEMENT,TOTALTAXDUE,5,BIGINT/NUMERIC,8,-2,NULLABLE
ENFORCEMENT,TOTALPENALTY,6,BIGINT/NUMERIC,8,-2,NULLABLE
ENFORCEMENT,TOTALAMOUNTDUE,7,BIGINT/NUMERIC,8,-2,NULLABLE
ENFORCEMENT,ENFORCEMENTSTATUS_CT,8,CHAR,3,0,NULLABLE
ENFORCEMENT,SENT_BV,9,INTEGER,4,0,NULLABLE
ENFORCEMENT,ISSUEDDATE,10,TIMESTAMP,8,0,NULLABLE
ENFORCEMENT,DUEDATE,11,TIMESTAMP,8,0,NULLABLE
ENFORCEMENT,USERID,12,VARCHAR,10,0,NULLABLE
ENFORCEMENT,TRANSDATE,13,TIMESTAMP,8,0,NULLABLE
ENFORCEMENT,CHANGEUSERID,14,VARCHAR,10,0,NULLABLE
ENFORCEMENT,CHANGEDATE,15,TIMESTAMP,8,0,NULLABLE
ENFORCEMENT,ENFORCEMENTTAXTYPE_CT,16,CHAR,3,0,NULLABLE
ENFORCEMENT,PKREFERENCE_ID,17,VARCHAR,20,0,NULLABLE
ENFORCEMENT,CONTROLNUM,18,INTEGER,4,0,NULLABLE
ENFORCEMENT,TAXTRANS_ID,19,VARCHAR,36,0,NULLABLE
ESREREPORT,SRS_ID,0,INTEGER,4,0,NOT NULL
ESREREPORT,SORTORDER,1,INTEGER,4,0,NULLABLE
ESREREPORT,SRSLEVEL,2,INTEGER,4,0,NULLABLE
ESREREPORT,DESCRIPTION,3,VARCHAR,255,0,NULLABLE
ESREREPORT,ITAXTYPELIST_CT,4,VARCHAR,100,0,NULLABLE
ESREREPORT,ACTUALRECEIPTS,5,BIGINT/NUMERIC,8,-4,NULLABLE
ESREREPORT,USERID,6,VARCHAR,10,0,NULLABLE
ESREREPORT,TRANSDATE,7,TIMESTAMP,8,0,NULLABLE
ESREREPORT,BLGFACCTCODE,8,VARCHAR,10,0,NULLABLE
ESREREPORT,INCOMETARGET,9,BIGINT/NUMERIC,8,-4,NULLABLE
ESREREPORT,RECOFGENCOLLECTION_BV,10,SMALLINT,2,0,NULLABLE
ESREREPORT,STMNTOFRCPTSRC_BV,11,SMALLINT,2,0,NULLABLE
ESREREPORT,REFESRETAXGRPID,12,INTEGER,4,0,NULLABLE
ESREREPORT,USEDBYREPORT,13,VARCHAR,100,0,NULLABLE
HIS_AUDITTRAIL,TABLENAME,0,VARCHAR,2000,0,NULLABLE
HIS_AUDITTRAIL,COLUMNNAME,1,VARCHAR,2000,0,NULLABLE
HIS_AUDITTRAIL,COLUMNVALUE,2,VARCHAR,2000,0,NULLABLE
HIS_AUDITTRAIL,LOG_DATE,3,TIMESTAMP,8,0,NULLABLE
HIS_AUDITTRAIL,LOG_USER,4,VARCHAR,100,0,NULLABLE
HIS_AUDITTRAIL,LOG_OP,5,VARCHAR,100,0,NULLABLE
MANUALDEBIT,MANUALDEBIT_ID,0,INTEGER,4,0,NOT NULL
MANUALDEBIT,PROP_ID,1,VARCHAR,36,0,NULLABLE
MANUALDEBIT,TAXTRANS_ID,2,VARCHAR,36,0,NULLABLE
MANUALDEBIT,TDNO,3,VARCHAR,25,0,NULLABLE
MANUALDEBIT,TAXYEAR,4,INTEGER,4,0,NULLABLE
MANUALDEBIT,PINNO,5,VARCHAR,100,0,NULLABLE
MANUALDEBIT,ASSVALUELAND,6,BIGINT/NUMERIC,8,-2,NULLABLE
MANUALDEBIT,ASSVALUEIMPROV,7,BIGINT/NUMERIC,8,-2,NULLABLE
MANUALDEBIT,ASSVALUETOTAL,8,BIGINT/NUMERIC,8,-2,NULLABLE
MANUALDEBIT,RPTTAXDUE,9,BIGINT/NUMERIC,8,-2,NULLABLE
MANUALDEBIT,SEFTAXDUE,10,BIGINT/NUMERIC,8,-2,NULLABLE
MANUALDEBIT,CANCELLED_BV,11,SMALLINT,2,0,NULLABLE
MANUALDEBIT,USERID,12,VARCHAR,10,0,NULLABLE
MANUALDEBIT,TRANSDATE,13,TIMESTAMP,8,0,NULLABLE
MANUALDEBIT,DATALASTEDITED,14,INTEGER,4,0,NULLABLE
MARRIAGELICENSE,MAR_ID,0,INTEGER,4,0,NOT NULL
MARRIAGELICENSE,LOCAL_TIN,1,VARCHAR,13,0,NULLABLE
MARRIAGELICENSE,PAYMENT_ID,2,VARCHAR,36,0,NULLABLE
MARRIAGELICENSE,HUSBANDNAME,3,VARCHAR,50,0,NULLABLE
MARRIAGELICENSE,HUSBANDADDSTREET,4,VARCHAR,50,0,NULLABLE
MARRIAGELICENSE,HUSBANDADDBRGY,5,VARCHAR,3,0,NULLABLE
MARRIAGELICENSE,HUSBANDADDMUN,6,INTEGER,4,0,NULLABLE
MARRIAGELICENSE,HUSBANDADDPROV,7,VARCHAR,3,0,NULLABLE
MARRIAGELICENSE,HUSBANDAGEYEAR,8,INTEGER,4,0,NULLABLE
MARRIAGELICENSE,HUSBANDAGEMONTH,9,INTEGER,4,0,NULLABLE
MARRIAGELICENSE,WIFENAME,10,VARCHAR,50,0,NULLABLE
MARRIAGELICENSE,WIFEADDSTREET,11,VARCHAR,50,0,NULLABLE
MARRIAGELICENSE,WIFEADDBRGY,12,VARCHAR,3,0,NULLABLE
MARRIAGELICENSE,WIFEADDMUN,13,INTEGER,4,0,NULLABLE
MARRIAGELICENSE,WIFEADDPROV,14,VARCHAR,3,0,NULLABLE
MARRIAGELICENSE,WIFEAGEYEAR,15,INTEGER,4,0,NULLABLE
MARRIAGELICENSE,WIFEAGEMONTH,16,INTEGER,4,0,NULLABLE
MARRIAGELICENSE,DATEOFISSUE,17,TIMESTAMP,8,0,NULLABLE
MARRIAGELICENSE,MUNICIPAL_ID,18,INTEGER,4,0,NULLABLE
MARRIAGELICENSE,REGISTERNO,19,VARCHAR,50,0,NULLABLE
MARRIAGELICENSE,DATEOFPUBLISH,20,TIMESTAMP,8,0,NULLABLE
MARRIAGELICENSE,USER_ID,21,VARCHAR,20,0,NULLABLE
MARRIAGELICENSE,TRANSDATE,22,TIMESTAMP,8,0,NULLABLE
MCHCHARGES,MCHCHARGE_ID,0,VARCHAR,36,0,NOT NULL
MCHCHARGES,SOURCE_CT,1,VARCHAR,20,0,NULLABLE
MCHCHARGES,SOURCE_ID,2,INTEGER,4,0,NULLABLE
MCHCHARGES,ITAXTYPE_CT,3,VARCHAR,3,0,NULLABLE
MCHCHARGES,AMOUNTDUE,4,BIGINT/NUMERIC,8,-2,NULLABLE
MCHCHARGES,SURCHARGE,5,BIGINT/NUMERIC,8,-2,NULLABLE
MCHCHARGES,INTEREST,6,BIGINT/NUMERIC,8,-2,NULLABLE
MCHCHARGES,USERID,7,VARCHAR,10,0,NULLABLE
MCHCHARGES,TRANSDATE,8,TIMESTAMP,8,0,NULLABLE
MCHCHARGES,REQUIREMENT_ID,9,INTEGER,4,0,NULLABLE
MCHCHARGES,UNIT,10,BIGINT/NUMERIC,8,-2,NULLABLE
MCHDRIVER,MCHDRIVER_ID,0,VARCHAR,36,0,NOT NULL
MCHDRIVER,MCHDRIVERNO,1,VARCHAR,20,0,NULLABLE
MCHDRIVER,MCHTYPE_CT,2,INTEGER,4,0,NULLABLE
MCHDRIVER,PERMITYEAR,3,INTEGER,4,0,NULLABLE
MCHDRIVER,SIDECARNO,4,VARCHAR,20,0,NULLABLE
MCHDRIVER,DRIVERLOCAL_TIN,5,CHAR,13,0,NULLABLE
MCHDRIVER,WORKAS,6,VARCHAR,30,0,NULLABLE
MCHDRIVER,OPERATORLOCAL_TIN,7,CHAR,13,0,NULLABLE
MCHDRIVER,DATEREGISTERED,8,TIMESTAMP,8,0,NULLABLE
MCHDRIVER,EXPIRYDATE,9,TIMESTAMP,8,0,NULLABLE
MCHDRIVER,OR_OCCUPATIONALFEE,10,VARCHAR,20,0,NULLABLE
MCHDRIVER,RECORDSTATUS_CT,11,VARCHAR,20,0,NULLABLE
MCHDRIVER,USERID,12,VARCHAR,10,0,NULLABLE
MCHDRIVER,TRANSDATE,13,TIMESTAMP,8,0,NULLABLE
MCHDRIVER,FILENAME,14,VARCHAR,50,0,NULLABLE
MCHOFFENSE,MCHOFFENSE_ID,0,VARCHAR,36,0,NOT NULL
MCHOFFENSE,LOCAL_TIN,1,VARCHAR,13,0,NOT NULL
MCHOFFENSE,DESCRIPTION,2,VARCHAR,500,0,NULLABLE
MCHOFFENSE,ISSUEDATE,3,DATE,4,0,NULLABLE
MCHOFFENSE,PENALTY,4,BIGINT/NUMERIC,8,-2,NULLABLE
MCHOFFENSE,USERID,5,VARCHAR,15,0,NULLABLE
MCHOFFENSE,TRANSDATE,6,TIMESTAMP,8,0,NULLABLE
MCHOPERATOR,MCHOP_ID,0,VARCHAR,36,0,NOT NULL
MCHOPERATOR,MCHTYPE_CT,1,INTEGER,4,0,NULLABLE
MCHOPERATOR,MCHNO,2,VARCHAR,20,0,NULLABLE
MCHOPERATOR,RENEWALMONTH,3,INTEGER,4,0,NULLABLE
MCHOPERATOR,OPERATORLOCAL_TIN,4,CHAR,13,0,NULLABLE
MCHOPERATOR,FRANCHISEDATEISSUED,5,TIMESTAMP,8,0,NULLABLE
MCHOPERATOR,FRANCHISEYEAR,6,INTEGER,4,0,NULLABLE
MCHOPERATOR,MOTORBRAND,7,VARCHAR,30,0,NULLABLE
MCHOPERATOR,MOTORNO,8,VARCHAR,30,0,NULLABLE
MCHOPERATOR,CHASSISNO,9,VARCHAR,30,0,NULLABLE
MCHOPERATOR,OFFICIALRECEIPT,10,VARCHAR,30,0,NULLABLE
MCHOPERATOR,CERTIFICATEOFREGISTRATION,11,VARCHAR,30,0,NULLABLE
MCHOPERATOR,PLATENO,12,VARCHAR,30,0,NULLABLE
MCHOPERATOR,TRANSACTIONDATE,13,TIMESTAMP,8,0,NULLABLE
MCHOPERATOR,EXPIRYDATE,14,TIMESTAMP,8,0,NULLABLE
MCHOPERATOR,DATEREGISTERED,15,TIMESTAMP,8,0,NULLABLE
MCHOPERATOR,INSPECTEDBY,16,VARCHAR,50,0,NULLABLE
MCHOPERATOR,APPROVEDBY,17,VARCHAR,50,0,NULLABLE
MCHOPERATOR,STATUS_CT,18,VARCHAR,5,0,NULLABLE
MCHOPERATOR,USERID,19,VARCHAR,10,0,NULLABLE
MCHOPERATOR,TRANSDATE,20,TIMESTAMP,8,0,NULLABLE
MCHOPERATOR,MOTORMODEL,21,VARCHAR,30,0,NULLABLE
MCHOPERATOR,SIDECARNO,22,INTEGER,4,0,NULLABLE
MCHREQUIREMENT,MCHREQ_ID,0,VARCHAR,36,0,NOT NULL
MCHREQUIREMENT,SOURCE_CT,1,VARCHAR,20,0,NULLABLE
MCHREQUIREMENT,SOURCE_ID,2,INTEGER,4,0,NULLABLE
MCHREQUIREMENT,REQUIREMENT_ID,3,INTEGER,4,0,NULLABLE
MCHREQUIREMENT,COMPLIED_BV,4,INTEGER,4,0,NULLABLE
MCHREQUIREMENT,DATEISSUED,5,TIMESTAMP,8,0,NULLABLE
MCHREQUIREMENT,REMARK,6,VARCHAR,100,0,NULLABLE
MCHREQUIREMENT,USERID,7,VARCHAR,10,0,NULLABLE
MCHREQUIREMENT,TRANSDATE,8,TIMESTAMP,8,0,NULLABLE
MESSAGES,MSGID,0,VARCHAR,40,0,NOT NULL
MESSAGES,MSGTITLE,1,VARCHAR,255,0,NULLABLE
MESSAGES,MSGTEXT,2,VARCHAR,255,0,NULLABLE
MESSAGES,MSGICON,3,VARCHAR,12,0,NULLABLE
MESSAGES,MSGBUTTON,4,VARCHAR,17,0,NULLABLE
MESSAGES,MSGDEFAULTBUTTON,5,FLOAT,4,0,NULLABLE
MESSAGES,MSGSEVERITY,6,FLOAT,4,0,NULLABLE
MESSAGES,MSGPRINT,7,VARCHAR,1,0,NULLABLE
MESSAGES,MSGUSERINPUT,8,VARCHAR,1,0,NULLABLE
PAYMENT,PAYMENT_ID,0,VARCHAR,36,0,NOT NULL
PAYMENT,LOCAL_TIN,1,CHAR,13,0,NULLABLE
PAYMENT,PAIDBY,2,VARCHAR,150,0,NULLABLE
PAYMENT,PAYMENTDATE,3,TIMESTAMP,8,0,NULLABLE
PAYMENT,VALUEDATE,4,TIMESTAMP,8,0,NULLABLE
PAYMENT,AMOUNT,5,BIGINT/NUMERIC,8,-2,NULLABLE
PAYMENT,PAYMODE_CT,6,CHAR,3,0,NULLABLE
PAYMENT,CHECKNO,7,VARCHAR,15,0,NULLABLE
PAYMENT,RECEIPTNO,8,VARCHAR,30,0,NULLABLE
PAYMENT,PRINT_BV,9,INTEGER,4,0,NULLABLE
PAYMENT,STATUS_CT,10,CHAR,3,0,NULLABLE
PAYMENT,REMARK,11,VARCHAR,150,0,NULLABLE
PAYMENT,USERID,12,VARCHAR,50,0,NULLABLE
PAYMENT,TRANSDATE,13,TIMESTAMP,8,0,NULLABLE
PAYMENT,PAYGROUP_CT,14,CHAR,3,0,NULLABLE
PAYMENT,ORB_ID,15,VARCHAR,36,0,NULLABLE
PAYMENT,DCL_BV,16,VARCHAR,5,0,NULLABLE
PAYMENT,RCDNUMBER,17,VARCHAR,50,0,NULLABLE
PAYMENT,AFTYPE,18,VARCHAR,10,0,NULLABLE
PAYMENT,LOCATIONSRC,19,VARCHAR,10,0,NULLABLE
PAYMENT,VOID_BV,20,SMALLINT,2,0,NULLABLE
PAYMENT,PROV_BV,21,SMALLINT,2,0,NULLABLE
PAYMENT,DATALASTEDITED,22,INTEGER,4,0,NULLABLE
PAYMENT,COLLECTOR,23,VARCHAR,30,0,NULLABLE
PAYMENT,CUT_OFF_HOUR,24,TIME,4,0,NULLABLE
PAYMENTCHEQUE,CHEQUE_ID,0,VARCHAR,36,0,NOT NULL
PAYMENTCHEQUE,PAYMENT_ID,1,VARCHAR,36,0,NULLABLE
PAYMENTCHEQUE,BANKCODE,2,VARCHAR,5,0,NULLABLE
PAYMENTCHEQUE,BRANCH,3,VARCHAR,50,0,NULLABLE
PAYMENTCHEQUE,CHECKNUM,4,VARCHAR,15,0,NULLABLE
PAYMENTCHEQUE,AMOUNT,5,BIGINT/NUMERIC,8,-2,NULLABLE
